2.52692;1.71327;0.88;1.47;1;0;0.497178;-1.59;-0.355648;-0.12
3.03085;2.98168;0.14;2.98;0;0;1.30274;3.94;5.1078;6.92
9.36991;8.50621;1.56;8.4;0;0;2.45954;-0.77;2.45023;7.63
6.85009;6.80047;0.27;6.8;0;0;2.27899;0.07;2.71408;6.87
8.10932;8.07201;0.28;8.07;0;0;3.07788;-1.19;2.494;6.88
9.18278;9.17397;0.3;9.17;0;0;3.28005;-1.45;3.45146;7.72
16.2744;12.8575;9.87;8.24;0;1;1.6589;-1.29;3.54028;6.95
6.26768;4.75001;1.64;4.49;0;0;0;2.73;4.49922;7.22
3.86706;2.70098;1.23;2.9;1;0;0;4.03;5.22843;6.93
2.72769;2.02252;1.45;1.82;0;0;0;4.31;5.24465;6.13
11.3301;10.8227;9.15;5.78;0;0;1.95865;-1.5;2.03263;4.28
13.5355;12.3316;10.04;7.29;0;1;2.09456;-1.59;2.74172;5.7
2.32674;2.25322;2.07;0.95;0;0;1.41681;1.96;2.4922;2.91
12.7439;12.2546;8.59;8.74;0;0;1.73917;-1.58;1.75699;7.16
9.22299;8.65069;1.69;8.53;0;0;1.86123;-1.44;2.16491;7.09
9.07962;8.9965;0.69;8.97;0;0;2.3594;-1.4;2.7699;7.57
7.04872;7.0212;0.21;7.02;0;0;2.93073;0.1;3.08922;7.12
5.15918;4.4854;4.67;0.6;0;1;1.60874;6.71;6.94104;7.31
6.73081;4.9946;5.13;1.65;1;0;1.39279;-0.37;0.982542;1.28
9.69127;7.74209;7.43;3.65;1;0;1.69205;-1.59;0.681857;2.06
2.53378;2.51127;1.57;1.96;0;0;1.46908;-1.39;-0.320952;0.57
4.05074;2.41006;1.2;2.3;0;0;0;2.6;3.30921;4.9
15.5883;14.2311;11.89;7.86;0;0;1.46127;-1.36;3.41512;6.5
10.543;9.6927;9.22;3.13;0;0;1.50353;-1.52;0.936878;1.61
0.757077;0.594054;0.349999;0.48;0;0;0;0.81;1.1036;1.29
1.9919;1.73367;0.559999;1.66;1;0;0;-0.53;0.476308;1.13
2.52823;2.03404;1.67;1.4;1;0;0;0.94;1.96803;2.34
11.8518;10.558;8.91;5.75;0;0;1.34525;2.42;3.98185;8.17
14.8237;14.138;11.32;8.47;0;0;1.79328;-1.74;3.14901;6.73
14.6389;13.9594;10.98;8.67;0;0;1.68916;-1.67;2.69657;7
16.697;14.2075;11.37;8.69;1;0;1.47444;-1.75;3.17586;6.94
4.04475;4.00532;0.35;3.99;0;0;0;2.25;4.08103;6.24
8.15387;7.75421;7.54;2.05;0;0;1.55694;-1.51;0.0668149;0.54
8.84358;8.20023;1.39;8.14;0;0;3.54534;-0.73;3.421;7.41
8.74709;8.42526;1.48;8.39;1;0;3.55466;-1.14;3.52154;7.25
4.01268;0.91;1.82;1.37;0;0;0;5.33;5.66896;6.7
10.8013;9.2181;9.01;3.76;0;1;1.34911;1.75;4.20364;5.51
1.4901;1.25718;0.6;1.14;0;0;0;2.02;2.4965;3.16
13.6767;12.108;9.43;7.86;1;0;1.77627;-1.57;3.09507;6.29
4.30218;3.54457;0.76;3.54;0;0;0;2.4;3.89512;5.94
12.9017;12.096;10.02;6.89;0;0;1.9374;-1.03;3.42472;5.86
2.19539;1.66027;1.47;1.11;0;0;0;3.11;3.26816;4.22
11.0197;10.448;10.41;0.89;0;0;1.36753;2.2;2.69669;3.09
2.05787;1.35871;1.14;1.14;0;0;0;4.94;5.35176;6.08
10.9003;10.6473;10.48;1.96;0;1;1.6622;4.88;5.50074;6.84
0.368284;0.192354;0.2;0.12;0;0;0;4.53;4.58505;4.65
11.3188;10.6462;10.59;2.26;0;0;1.70975;4.26;4.89445;6.52
2.80866;1.26372;0.969999;1.07;0;0;0;3.33;3.76988;4.4
9.22516;8.81415;8.54;2.36;0;0;2.09429;1.02;2.53943;3.38
2.83439;2.77996;2.11;1.81;0;0;1.34028;2.35;3.22344;4.16
7.08281;6.58997;5.46;3.69;0;0;1.50598;-1.66;0.40124;2.03
6.75896;6.40703;6.06;2.24;0;0;1.51845;-1.17;0.44829;1.07
8.65288;8.44822;7.15;4.5;0;0;1.01179;-0.32;2.01755;4.18
11.2752;10.8292;8.22;7.05;0;0;1.75966;-1.7;2.32687;5.35
5.9451;5.76238;5.37;2.09;0;1;1.19578;5.06;5.77031;7.15
3.93355;2.59002;1.31;2.59;1;0;0.939414;-1.62;-0.226353;0.97
2.52818;2.08943;1.56;1.6;0;0;0;3.75;4.0975;5.35
0.521422;0.15297;0.0700001;0.25;1;0;0;3.94;4.04446;4.19
12.8551;11.3145;9.69;6.02;0;0;1.59818;-1.8;2.79196;4.22
7.02856;5.17009;0.15;6.09;0;1;2.66955;-1.56;0.858525;4.53
8.99968;8.64521;0.93;8.64;2;0;2.32861;-1.45;3.11443;7.19
6.68511;6.4205;0.4;6.46;0;1;2.45326;0.54;4.21912;7
8.61551;8.53035;0.42;8.52;0;0;1.15336;-1.44;3.82898;7.08
8.2355;6.70048;0.28;6.77;1;0;1.26671;-0.89;3.39555;5.88
6.13747;5.69155;1.23;5.61;0;0;1.7784;0.57;2.87176;6.18
11.7931;7.812;1.5;7.92;1;2;1.17403;-0.88;4.69418;7.04
6.74354;6.73019;0.0700001;6.73;0;0;1.95558;0.42;4.26437;7.15
4.20289;3.88218;0.57;3.88;0;0;0;1.95;3.83078;5.83
14.735;12.8465;10.55;7.71;0;1;1.27477;-1.81;2.42338;5.9
3.20843;3.136;1.97;2.44;0;0;0;3.04;4.1675;5.48
3.05278;2.31976;0.82;2.41;0;1;1.6131;4.9;5.68898;7.31
4.60153;4.53089;0.18;4.53;0;0;2.24407;2.83;4.51308;7.36
5.65212;5.35023;0.47;5.35;1;0;0;1.12;3.7038;6.47
17.4372;13.0613;11.24;6.72;0;1;1.77855;-1.03;4.05494;5.69
